Datetime,Resolution code,Offshore/onshore,Region,Grid connection type,Measured & Upscaled,Most recent forecast,Most recent P10,Most recent P90,Day Ahead 11AM forecast,Day Ahead 11AM P10,Day Ahead 11AM P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast,Week-ahead P10,Week-ahead P90,Monitored capacity,Load factor,Decremental bid Indicator
18-01-2018 09:45,PT15M,Onshore,Wallonia,Dso,343.65,459.41,395.16,520.38,492.32,435.58,537.5,496.46,438.68,544.43,418.37,267.88,538.37,595.7,0.58,''
18-01-2018 09:45,PT15M,Onshore,Flanders,Dso,508.98,723.78,617.22,818.85,756.07,655.79,844.76,760.6,660.6,848.78,568.46,321.24,795.11,990.66,0.51,''
18-01-2018 09:45,PT15M,Onshore,Flanders,Elia,17.1,35.95,31.54,40.37,39.57,35.56,43.58,40.03,36.11,44.02,33.04,18.47,46.67,53.86,0.32,''
18-01-2018 09:30,PT15M,Onshore,Flanders,Elia,23.71,36.69,32.57,40.81,39.98,36.26,43.7,40.54,36.96,44.17,32.91,18.38,46.52,53.86,0.44,''
18-01-2018 09:30,PT15M,Offshore,Federal,Elia,17.12,224.72,124.81,387.81,362.91,284.66,441.16,407.92,319.93,495.78,739.77,553.81,860.25,877.2,0.02,''
18-01-2018 09:30,PT15M,Onshore,Wallonia,Dso,366.32,461.15,398.36,521.7,494.32,438.03,539.35,498.19,440.89,546.01,417.23,266.54,537.11,595.7,0.61,''
18-01-2018 09:30,PT15M,Onshore,Wallonia,Elia,80.82,93.17,83.26,100.73,94.74,84.64,102.37,94.17,83.7,102.49,76.84,48.36,99.9,104.5,0.77,''
18-01-2018 09:30,PT15M,Onshore,Flanders,Dso,561.65,729,625.65,821.61,760.54,662.54,847.26,764.85,666.99,851.29,565.74,319.57,791.38,990.66,0.57,''
18-01-2018 09:15,PT15M,Onshore,Flanders,Dso,625.03,734.23,634.09,824.36,765,669.29,849.75,769.1,673.41,853.8,563.01,317.89,787.65,990.66,0.63,''
18-01-2018 09:15,PT15M,Onshore,Wallonia,Elia,86.54,92.84,83.06,100.87,94.45,84.45,102.45,94.07,83.72,102.57,76.72,48.3,99.81,104.5,0.83,''
18-01-2018 09:15,PT15M,Offshore,Federal,Elia,9.87,242.94,141.19,404.77,380.12,305.94,454.29,434.91,350.19,519.48,739.17,551.86,860.28,877.2,0.01,''
18-01-2018 09:15,PT15M,Onshore,Wallonia,Dso,407.96,462.88,401.55,523.02,496.33,440.49,541.21,499.91,443.11,547.58,416.09,265.21,535.85,595.7,0.68,''
18-01-2018 09:15,PT15M,Onshore,Flanders,Elia,24.05,37.42,33.6,41.25,40.38,36.96,43.81,41.04,37.8,44.31,32.79,18.28,46.37,53.86,0.45,''
18-01-2018 09:00,PT15M,Onshore,Flanders,Dso,633.62,739.46,642.53,827.12,769.46,676.05,852.26,773.34,679.81,856.3,560.29,316.22,783.92,990.66,0.64,''
18-01-2018 09:00,PT15M,Offshore,Federal,Elia,19.33,261.16,157.57,421.72,397.33,327.22,467.43,461.89,380.44,543.17,738.57,549.91,860.3,877.2,0.02,''
18-01-2018 09:00,PT15M,Onshore,Wallonia,Elia,79.59,92.52,82.87,101.01,94.15,84.27,102.53,93.98,83.73,102.64,76.6,48.25,99.72,104.5,0.76,''
18-01-2018 09:00,PT15M,Onshore,Wallonia,Dso,416.08,464.63,404.75,524.34,498.33,442.94,543.06,501.64,445.33,549.16,414.95,263.87,534.59,595.7,0.7,''
18-01-2018 09:00,PT15M,Onshore,Flanders,Elia,28.05,38.16,34.63,41.69,40.79,37.65,43.93,41.54,38.64,44.45,32.66,18.19,46.22,53.86,0.52,''
18-01-2018 08:45,PT15M,Onshore,Flanders,Elia,33.15,38.95,35.69,42.26,41.42,38.49,44.35,42.17,39.48,44.87,32.55,18.12,46.07,53.86,0.62,''
18-01-2018 08:45,PT15M,Onshore,Wallonia,Elia,78.19,92.37,82.81,101.13,93.97,84.18,102.66,93.93,83.82,102.77,76.47,48.19,99.63,104.5,0.75,''
18-01-2018 08:45,PT15M,Offshore,Federal,Elia,45.9,286.53,182.01,448.29,418.48,351.87,485.08,491.29,413.8,568.57,738.22,548.75,860.32,877.2,0.05,''
18-01-2018 08:45,PT15M,Onshore,Flanders,Dso,683.22,745.13,650.71,830.83,774.89,683.09,856.35,778.64,686.59,860.46,557.62,314.63,780.27,990.66,0.69,''
18-01-2018 08:45,PT15M,Onshore,Wallonia,Dso,449.47,466.58,407.88,526.15,500.55,445.53,545.13,503.33,447.55,550.4,413.79,262.57,533.26,595.7,0.75,''
18-01-2018 08:30,PT15M,Onshore,Flanders,Elia,34.58,39.81,36.75,42.95,42.29,39.48,45.09,42.94,40.31,45.56,32.45,18.07,45.92,53.86,0.64,''
18-01-2018 08:30,PT15M,Onshore,Wallonia,Dso,464.17,468.76,410.95,528.44,503.02,448.24,547.4,504.99,449.77,551.29,412.61,261.31,531.87,595.7,0.78,''
18-01-2018 08:30,PT15M,Onshore,Flanders,Dso,716.44,751.22,658.64,835.48,781.26,690.43,862.01,784.98,693.76,866.26,555.01,313.14,776.69,990.66,0.72,''
18-01-2018 08:30,PT15M,Offshore,Federal,Elia,113.81,319.05,214.5,484.47,443.58,379.89,507.24,523.11,450.26,595.66,738.14,548.38,860.33,877.2,0.13,''
18-01-2018 08:30,PT15M,Onshore,Wallonia,Elia,86.52,92.4,82.9,101.21,93.9,84.18,102.83,93.93,83.98,102.97,76.34,48.12,99.55,104.5,0.83,''
18-01-2018 08:15,PT15M,Onshore,Flanders,Elia,35.31,40.66,37.82,43.64,43.15,40.46,45.83,43.7,41.14,46.26,32.36,18.03,45.77,53.86,0.66,''
18-01-2018 08:15,PT15M,Onshore,Flanders,Dso,709.1,757.3,666.58,840.14,787.62,697.76,867.66,791.33,700.92,872.05,552.39,311.65,773.11,990.66,0.72,''
18-01-2018 08:15,PT15M,Onshore,Wallonia,Dso,452.35,470.94,414.02,530.73,505.48,450.96,549.68,506.66,452,552.17,411.43,260.05,530.48,595.7,0.76,''
18-01-2018 08:15,PT15M,Onshore,Wallonia,Elia,90.59,92.43,82.98,101.3,93.84,84.19,103.01,93.93,84.14,103.17,76.2,48.05,99.47,104.5,0.87,''
18-01-2018 08:15,PT15M,Offshore,Federal,Elia,213.94,351.56,246.99,520.65,468.69,407.91,529.39,554.94,486.72,622.76,738.06,548.02,860.34,877.2,0.24,''
18-01-2018 08:00,PT15M,Onshore,Flanders,Dso,729.07,763.39,674.51,844.8,793.99,705.1,873.33,797.67,708.09,877.84,549.78,310.15,769.53,990.66,0.74,''
18-01-2018 08:00,PT15M,Offshore,Federal,Elia,263.71,384.08,279.48,556.82,493.79,435.94,551.55,586.76,523.18,649.85,737.97,547.65,860.36,877.2,0.3,''
18-01-2018 08:00,PT15M,Onshore,Wallonia,Dso,459.69,473.11,417.09,533.03,507.94,453.67,551.95,508.31,454.22,553.07,410.25,258.79,529.09,595.7,0.77,''
18-01-2018 08:00,PT15M,Onshore,Wallonia,Elia,96.53,92.46,83.07,101.39,93.77,84.19,103.19,93.92,84.3,103.37,76.06,47.97,99.39,104.5,0.92,''
18-01-2018 08:00,PT15M,Onshore,Flanders,Elia,36.2,41.51,38.89,44.33,44.01,41.45,46.57,44.47,41.98,46.96,32.27,17.98,45.62,53.86,0.67,''
18-01-2018 07:45,PT15M,Onshore,Flanders,Elia,36.97,42.25,39.71,45.02,44.75,42.28,47.21,45.09,42.66,47.52,32.22,17.98,45.53,53.86,0.69,''
18-01-2018 07:45,PT15M,Offshore,Federal,Elia,279.38,408.43,303.87,584.31,529.03,472.96,584.91,619.19,557.19,680.58,738.26,548.43,860.37,877.2,0.32,''
18-01-2018 07:45,PT15M,Onshore,Wallonia,Elia,97.69,92.62,83.32,101.56,93.79,84.31,103.26,93.95,84.49,103.43,75.96,47.93,99.32,104.5,0.93,''
18-01-2018 07:45,PT15M,Onshore,Wallonia,Dso,473.56,475.39,420.51,535.13,510.7,456.98,554.12,510.14,456.66,554.13,409.31,257.85,527.85,595.7,0.79,''
18-01-2018 07:45,PT15M,Onshore,Flanders,Dso,751.44,769.85,682.34,850.31,800.8,712.9,879.43,804.35,715.89,883.66,547.81,309.21,766.71,990.66,0.76,''
18-01-2018 07:30,PT15M,Onshore,Wallonia,Dso,471.82,477.77,424.29,537.04,513.75,460.87,556.2,512.1,459.33,555.36,408.61,257.25,526.78,595.7,0.79,''
18-01-2018 07:30,PT15M,Offshore,Federal,Elia,302.16,424.59,320.15,603.1,574.41,519,629.49,652.22,588.75,714.95,738.92,550.35,860.39,877.2,0.34,''
18-01-2018 07:30,PT15M,Onshore,Flanders,Elia,37.14,42.88,40.3,45.71,45.37,42.96,47.75,45.57,43.18,47.94,32.21,18.03,45.5,53.86,0.69,''
18-01-2018 07:30,PT15M,Onshore,Wallonia,Elia,98.15,92.91,83.74,101.81,93.88,84.54,103.23,94.02,84.7,103.33,75.88,47.92,99.26,104.5,0.94,''
18-01-2018 07:30,PT15M,Onshore,Flanders,Dso,752.29,776.66,690.09,856.67,808.05,721.16,885.95,811.36,724.34,889.52,546.5,308.84,764.67,990.66,0.76,''
18-01-2018 07:15,PT15M,Onshore,Flanders,Elia,36.98,43.51,40.88,46.4,45.99,43.63,48.29,46.06,43.72,48.36,32.2,18.07,45.47,53.86,0.69,''
18-01-2018 07:15,PT15M,Onshore,Wallonia,Elia,83.38,93.19,84.16,102.07,93.98,84.77,103.2,94.08,84.92,103.24,75.8,47.91,99.21,104.5,0.8,''
18-01-2018 07:15,PT15M,Onshore,Wallonia,Dso,470.95,480.15,428.07,538.96,516.81,464.78,558.27,514.06,462,556.6,407.9,256.64,525.7,595.7,0.79,''
18-01-2018 07:15,PT15M,Onshore,Flanders,Dso,734.26,783.47,697.83,863.04,815.29,729.44,892.49,818.37,732.79,895.37,545.19,308.47,762.62,990.66,0.74,''
18-01-2018 07:15,PT15M,Offshore,Federal,Elia,405.89,440.76,336.43,621.89,619.79,565.03,674.07,685.24,620.32,749.32,739.58,552.27,860.41,877.2,0.46,''
18-01-2018 07:00,PT15M,Onshore,Flanders,Elia,37.54,44.14,41.47,47.09,46.61,44.31,48.83,46.54,44.25,48.78,32.19,18.12,45.44,53.86,0.7,''
18-01-2018 07:00,PT15M,Onshore,Flanders,Dso,750.16,790.28,705.58,869.4,822.53,737.7,899.01,825.38,741.24,901.22,543.89,308.09,760.58,990.66,0.76,''
18-01-2018 07:00,PT15M,Onshore,Wallonia,Elia,87.95,93.47,84.58,102.32,94.08,85,103.17,94.15,85.14,103.15,75.73,47.89,99.15,104.5,0.84,''
18-01-2018 07:00,PT15M,Offshore,Federal,Elia,454.02,456.92,352.71,640.68,665.17,611.06,718.64,718.27,651.88,783.68,740.24,554.2,860.43,877.2,0.52,''
18-01-2018 07:00,PT15M,Onshore,Wallonia,Dso,476.41,482.53,431.86,540.87,519.87,468.67,560.34,516.03,464.68,557.83,407.2,256.03,524.63,595.7,0.8,''
18-01-2018 06:45,PT15M,Onshore,Wallonia,Dso,470.92,483.94,434.49,542.08,521.49,471.38,561.09,517.09,466.83,558.08,406.85,255.92,523.9,595.7,0.79,''
18-01-2018 06:45,PT15M,Onshore,Flanders,Dso,751.21,794.12,710.59,872.64,825.9,741.72,901.88,828.29,745.15,903.24,543.49,308.53,759.33,990.66,0.76,''
18-01-2018 06:45,PT15M,Onshore,Flanders,Elia,39.22,44.51,41.8,47.48,47.02,44.59,49.19,46.86,44.44,49.1,32.24,18.23,45.46,53.86,0.73,''
18-01-2018 06:45,PT15M,Onshore,Wallonia,Elia,91.96,93.82,85.01,102.61,94.19,85.25,103.13,94.26,85.4,103.11,75.7,47.94,99.12,104.5,0.88,''
18-01-2018 06:45,PT15M,Offshore,Federal,Elia,412.18,470.94,368.86,657.97,701.03,645.41,754.96,742.78,675.44,808.22,741.34,557.48,860.46,877.2,0.47,''
18-01-2018 06:30,PT15M,Onshore,Flanders,Dso,780.09,795,712.84,872.73,825.4,741.5,901.1,827.09,744.53,901.41,544.01,309.76,758.85,990.66,0.79,''
18-01-2018 06:30,PT15M,Onshore,Wallonia,Elia,97.4,94.24,85.45,102.93,94.31,85.53,103.09,94.41,85.7,103.12,75.72,48.04,99.1,104.5,0.93,''
18-01-2018 06:30,PT15M,Onshore,Wallonia,Dso,481.69,484.36,436,542.56,521.66,472.91,560.5,517.26,468.46,557.35,406.85,256.31,523.52,595.7,0.81,''
18-01-2018 06:30,PT15M,Offshore,Federal,Elia,339.92,482.81,384.86,673.76,727.37,668.08,783.02,758.77,690.98,822.94,742.88,562.13,860.5,877.2,0.39,''
18-01-2018 06:30,PT15M,Onshore,Flanders,Elia,45.03,44.63,41.86,47.58,47.2,44.48,49.38,47.01,44.29,49.33,32.34,18.39,45.53,53.86,0.84,''
18-01-2018 06:15,PT15M,Onshore,Flanders,Elia,46.58,44.75,41.93,47.67,47.38,44.37,49.57,47.16,44.15,49.55,32.45,18.56,45.59,53.86,0.86,''
18-01-2018 06:15,PT15M,Onshore,Wallonia,Elia,95.09,94.65,85.9,103.25,94.43,85.8,103.05,94.57,86.01,103.13,75.74,48.14,99.08,104.5,0.91,''
18-01-2018 06:15,PT15M,Offshore,Federal,Elia,342.7,494.68,400.86,689.55,753.71,690.75,811.07,774.75,706.51,837.66,744.41,566.77,860.54,877.2,0.39,''
18-01-2018 06:15,PT15M,Onshore,Wallonia,Dso,478.77,484.79,437.49,543.04,521.84,474.42,559.9,517.43,470.08,556.63,406.85,256.69,523.13,595.7,0.8,''
18-01-2018 06:15,PT15M,Onshore,Flanders,Dso,779.58,795.87,715.1,872.84,824.91,741.28,900.32,825.88,743.9,899.56,544.54,311,758.38,990.66,0.79,''
18-01-2018 06:00,PT15M,Onshore,Flanders,Elia,47.02,44.87,42,47.77,47.56,44.26,49.76,47.31,44,49.77,32.55,18.72,45.65,53.86,0.87,''
18-01-2018 06:00,PT15M,Onshore,Flanders,Dso,795.97,796.74,717.35,872.93,824.41,741.06,899.54,824.68,743.29,897.73,545.07,312.23,757.9,990.66,0.8,''
18-01-2018 06:00,PT15M,Onshore,Wallonia,Dso,487.7,485.22,438.99,543.53,522.02,475.95,559.31,517.6,471.71,555.9,406.85,257.07,522.75,595.7,0.82,''
18-01-2018 06:00,PT15M,Onshore,Wallonia,Elia,96.66,95.06,86.34,103.57,94.55,86.08,103.01,94.72,86.31,103.14,75.76,48.24,99.07,104.5,0.92,''
18-01-2018 06:00,PT15M,Offshore,Federal,Elia,391.69,506.55,416.86,705.34,780.04,713.42,839.13,790.74,722.05,852.37,745.95,571.42,860.58,877.2,0.45,''
18-01-2018 05:45,PT15M,Onshore,Flanders,Elia,46.74,47.4,44.45,49.61,47.49,43.81,49.87,47.2,43.51,49.89,32.7,18.94,45.74,53.86,0.87,''
18-01-2018 05:45,PT15M,Onshore,Wallonia,Dso,481.63,517.03,471.91,553.95,521.35,475.36,558.78,516.65,470.81,555.2,407.1,257.83,522.53,595.7,0.81,''
18-01-2018 05:45,PT15M,Onshore,Wallonia,Elia,97.21,94.78,86.06,103.4,94.69,86.35,103.03,94.88,86.59,103.18,75.81,48.39,99.07,104.5,0.93,''
18-01-2018 05:45,PT15M,Offshore,Federal,Elia,404.5,774.23,666.42,853.7,796.65,729.86,854.25,802.21,734.64,861.02,747.82,577.12,860.62,877.2,0.46,''
18-01-2018 05:45,PT15M,Onshore,Flanders,Dso,772.64,825.41,744.64,897.88,819.95,734.12,897.54,818.83,735.03,894.38,546.3,314.08,758.18,990.66,0.78,''
18-01-2018 05:30,PT15M,Onshore,Flanders,Elia,46.95,47.28,44.01,49.62,47.15,43.04,49.89,46.84,42.69,49.91,32.89,19.19,45.85,53.86,0.87,''
18-01-2018 05:30,PT15M,Onshore,Wallonia,Dso,491.17,515.79,470.09,553.47,519.81,472.65,558.3,514.59,467.35,554.53,407.63,258.95,522.5,595.7,0.82,''
18-01-2018 05:30,PT15M,Onshore,Flanders,Dso,778.91,818.46,734.66,894.13,811.55,720.5,894.35,808.35,719.13,889.52,548.22,316.58,759.22,990.66,0.79,''
18-01-2018 05:30,PT15M,Offshore,Federal,Elia,412.37,783.79,683.72,855.61,803.53,740.07,856.44,809.14,744.28,863.59,750.02,583.87,860.66,877.2,0.47,''
18-01-2018 05:30,PT15M,Onshore,Wallonia,Elia,96.33,94.8,86.12,103.41,94.86,86.61,103.12,95.05,86.86,103.23,75.9,48.57,99.08,104.5,0.92,''
18-01-2018 05:15,PT15M,Onshore,Flanders,Elia,44.5,47.17,43.56,49.63,46.81,42.26,49.92,46.48,41.86,49.93,33.08,19.45,45.96,53.86,0.83,''
18-01-2018 05:15,PT15M,Onshore,Wallonia,Dso,491.34,514.56,468.26,552.99,518.28,469.94,557.83,512.53,463.91,553.86,408.16,260.08,522.46,595.7,0.82,''
18-01-2018 05:15,PT15M,Onshore,Flanders,Dso,772.88,811.5,724.68,890.39,803.15,706.87,891.15,797.86,703.25,884.66,550.16,319.07,760.24,990.66,0.78,''
18-01-2018 05:15,PT15M,Offshore,Federal,Elia,416.85,793.35,701.01,857.53,810.41,750.28,858.63,816.08,753.92,866.17,752.23,590.61,860.71,877.2,0.48,''
18-01-2018 05:15,PT15M,Onshore,Wallonia,Elia,97.98,94.82,86.18,103.43,95.03,86.86,103.2,95.21,87.13,103.29,75.99,48.76,99.1,104.5,0.94,''
18-01-2018 05:00,PT15M,Onshore,Flanders,Elia,43.79,47.06,43.11,49.64,46.48,41.48,49.95,46.11,41.04,49.94,33.27,19.7,46.07,53.86,0.81,''
18-01-2018 05:00,PT15M,Onshore,Wallonia,Dso,490.36,513.32,466.43,552.51,516.75,467.23,557.36,510.47,460.46,553.19,408.69,261.2,522.43,595.7,0.82,''
18-01-2018 05:00,PT15M,Offshore,Federal,Elia,609.13,802.91,718.31,859.44,817.29,760.5,860.81,823.01,763.56,868.74,754.43,597.36,860.76,877.2,0.69,''
18-01-2018 05:00,PT15M,Onshore,Wallonia,Elia,95.05,94.85,86.24,103.44,95.2,87.12,103.28,95.37,87.39,103.35,76.08,48.94,99.11,104.5,0.91,''
18-01-2018 05:00,PT15M,Onshore,Flanders,Dso,761.59,804.55,714.7,886.64,794.75,693.25,887.96,787.38,687.36,879.8,552.09,321.57,761.27,990.66,0.77,''
18-01-2018 04:45,PT15M,Offshore,Federal,Elia,783.1,809.07,733.06,860.1,820.26,767.97,860.29,827.63,772.21,869.97,756.83,604.72,860.8,877.2,0.89,''
18-01-2018 04:45,PT15M,Onshore,Flanders,Elia,44.59,46.77,42.49,49.67,46.09,40.8,49.95,45.61,40.22,49.84,33.48,19.98,46.18,53.86,0.83,''
18-01-2018 04:45,PT15M,Onshore,Wallonia,Dso,492.42,510.77,462.66,551.49,513.74,461.96,556.57,506.49,453.84,552,409.33,262.5,522.51,595.7,0.83,''
18-01-2018 04:45,PT15M,Onshore,Wallonia,Elia,98.53,94.92,86.26,103.46,95.38,87.28,103.37,95.51,87.48,103.43,76.19,49.15,99.13,104.5,0.94,''
18-01-2018 04:45,PT15M,Onshore,Flanders,Dso,764.06,795.16,701.67,881.26,784.13,678.05,882.22,775.1,670.65,872.42,554.39,324.37,762.73,990.66,0.77,''
18-01-2018 04:30,PT15M,Onshore,Flanders,Dso,759.96,783.33,685.6,874.24,771.29,661.3,873.95,761.01,653.11,862.54,557.06,327.48,764.61,990.66,0.77,''
18-01-2018 04:30,PT15M,Onshore,Wallonia,Dso,495.67,506.9,456.94,549.9,509.25,454.13,555.47,500.59,444.06,550.28,410.1,263.98,522.71,595.7,0.83,''
18-01-2018 04:30,PT15M,Onshore,Flanders,Elia,44.68,46.31,41.68,49.72,45.66,40.21,49.91,44.96,39.4,49.61,33.71,20.29,46.28,53.86,0.83,''
18-01-2018 04:30,PT15M,Offshore,Federal,Elia,812.82,811.83,745.26,859.5,819.33,772.72,857.07,829.92,779.88,869.85,759.42,612.68,860.85,877.2,0.93,''
18-01-2018 04:30,PT15M,Onshore,Wallonia,Elia,96.9,95.06,86.25,103.5,95.57,87.33,103.47,95.62,87.41,103.53,76.32,49.37,99.16,104.5,0.93,''
18-01-2018 04:15,PT15M,Onshore,Wallonia,Dso,494.49,503.04,451.23,548.32,504.76,446.3,554.37,494.68,434.27,548.58,410.87,265.45,522.92,595.7,0.83,''
18-01-2018 04:15,PT15M,Onshore,Wallonia,Elia,97.96,95.19,86.24,103.54,95.77,87.39,103.57,95.74,87.33,103.63,76.44,49.59,99.18,104.5,0.94,''
18-01-2018 04:15,PT15M,Onshore,Flanders,Dso,754.07,771.5,669.53,867.22,758.45,644.54,865.68,746.93,635.58,852.65,559.72,330.59,766.49,990.66,0.76,''
18-01-2018 04:15,PT15M,Onshore,Flanders,Elia,45.09,45.84,40.88,49.78,45.23,39.63,49.87,44.32,38.58,49.39,33.94,20.59,46.39,53.86,0.84,''
18-01-2018 04:15,PT15M,Offshore,Federal,Elia,838.54,814.59,757.46,858.9,818.4,777.46,853.84,832.21,787.54,869.73,762,620.64,860.89,877.2,0.96,''
18-01-2018 04:00,PT15M,Onshore,Wallonia,Dso,488.98,499.17,445.51,546.74,500.27,438.47,553.28,488.78,424.49,546.86,411.63,266.93,523.12,595.7,0.82,''
18-01-2018 04:00,PT15M,Onshore,Flanders,Dso,742.7,759.67,653.46,860.2,745.61,627.78,857.41,732.84,618.04,842.77,562.39,333.71,768.37,990.66,0.75,''
18-01-2018 04:00,PT15M,Onshore,Flanders,Elia,46.79,45.37,40.07,49.84,44.8,39.04,49.84,43.68,37.76,49.16,34.17,20.9,46.5,53.86,0.87,''
18-01-2018 04:00,PT15M,Onshore,Wallonia,Elia,97.82,95.32,86.22,103.57,95.96,87.44,103.67,95.85,87.25,103.73,76.57,49.82,99.21,104.5,0.94,''
18-01-2018 04:00,PT15M,Offshore,Federal,Elia,835.32,817.36,769.67,858.3,817.47,782.2,850.62,834.5,795.2,869.61,764.59,628.6,860.94,877.2,0.95,''
18-01-2018 03:45,PT15M,Onshore,Wallonia,Elia,94.79,95.21,85.94,103.51,95.78,87.02,103.66,95.38,86.4,103.64,76.69,50.03,99.24,104.5,0.91,''
18-01-2018 03:45,PT15M,Onshore,Flanders,Dso,699.98,742.37,631.96,847.73,728.71,607.41,844.68,714.55,595.86,829,565.09,336.81,770.25,990.66,0.71,''
18-01-2018 03:45,PT15M,Offshore,Federal,Elia,844.81,820.37,778.51,858.91,819.12,786.83,850.93,834.32,798.19,868.05,767.23,636.72,860.86,877.2,0.96,''
18-01-2018 03:45,PT15M,Onshore,Flanders,Elia,45.56,44.4,38.63,49.5,44.04,37.9,49.63,42.59,36.28,48.64,34.41,21.21,46.6,53.86,0.85,''
18-01-2018 03:45,PT15M,Onshore,Wallonia,Dso,466.29,493.29,436.73,544.24,494.36,428.69,551.48,481.75,413.26,544.42,412.38,268.38,523.31,595.7,0.78,''
18-01-2018 03:30,PT15M,Onshore,Flanders,Elia,43.24,42.91,36.56,48.79,42.93,36.19,49.25,41.07,34.11,47.84,34.64,21.51,46.68,53.86,0.8,''
18-01-2018 03:30,PT15M,Onshore,Flanders,Dso,626.7,719.6,605.02,829.81,707.75,583.42,827.5,692.05,569.04,811.37,567.82,339.91,772.12,990.66,0.63,''
18-01-2018 03:30,PT15M,Offshore,Federal,Elia,845.68,823.64,784.01,860.73,823.36,791.35,854.79,831.67,796.51,865.04,769.93,645,860.66,877.2,0.96,''
18-01-2018 03:30,PT15M,Onshore,Wallonia,Elia,98.41,94.86,85.38,103.35,95.22,86.13,103.52,94.34,84.79,103.37,76.81,50.25,99.27,104.5,0.94,''
18-01-2018 03:30,PT15M,Onshore,Wallonia,Dso,415.54,485.39,424.91,540.81,487.04,416.95,548.97,473.6,400.57,541.26,413.08,269.81,523.49,595.7,0.7,''
18-01-2018 03:15,PT15M,Onshore,Wallonia,Elia,98.12,94.5,84.82,103.2,94.67,85.24,103.39,93.29,83.17,103.1,76.93,50.46,99.29,104.5,0.94,''
18-01-2018 03:15,PT15M,Onshore,Flanders,Dso,609.41,696.83,578.1,811.88,686.79,559.43,810.31,669.55,542.21,793.74,570.56,342.99,773.99,990.66,0.62,''
18-01-2018 03:15,PT15M,Offshore,Federal,Elia,846.78,826.91,789.5,862.55,827.59,795.87,858.65,829.01,794.83,862.04,772.62,653.28,860.46,877.2,0.97,''
18-01-2018 03:15,PT15M,Onshore,Wallonia,Dso,411.88,477.5,413.08,537.38,479.71,405.2,546.46,465.45,387.89,538.09,413.79,271.24,523.67,595.7,0.69,''
18-01-2018 03:15,PT15M,Onshore,Flanders,Elia,41.49,41.41,34.48,48.07,41.83,34.49,48.87,39.55,31.95,47.03,34.88,21.83,46.75,53.86,0.77,''
18-01-2018 03:00,PT15M,Onshore,Wallonia,Dso,457.08,469.6,401.25,533.95,472.39,393.46,543.95,457.3,375.2,534.93,414.5,272.67,523.84,595.7,0.77,''
18-01-2018 03:00,PT15M,Onshore,Flanders,Dso,657.82,674.05,551.15,793.96,665.83,535.44,793.13,647.04,515.39,776.11,573.29,346.09,775.85,990.66,0.66,''
18-01-2018 03:00,PT15M,Onshore,Wallonia,Elia,97.61,94.15,84.26,103.04,94.11,84.36,103.25,92.25,81.56,102.83,77.06,50.67,99.32,104.5,0.93,''
